seed	coverage	substitution_rate	read_length	assembly_fraction	family_id	truth_assembly_read_ratio	truth_underrepresented	predicted_assembly_read_ratio	native_status	predicted_underrepresented	outcome
5203	5	0.001	5000	0	f1	0.0	True	0.0	reads_only	True	TP
5203	5	0.001	5000	0	f2	0.0	True	0.0	reads_only	True	TP
5203	5	0.001	5000	0	f3	0.0	True	0.0	reads_only	True	TP
5203	5	0.01	5000	1	f1	1.0	False	3.1234	possible_overexpansion	False	TN
5203	5	0.01	5000	1	f2	1.0	False	1.3328	consistent	False	TN
5203	5	0.01	5000	1	f3	1.0	False	1.141	consistent	False	TN
5203	5	0.01	5000	0.75	f1	0.75	False	2.3426	possible_overexpansion	False	TN
5203	5	0.01	5000	0.75	f2	0.75	False	0.9996	consistent	False	TN
5203	5	0.01	5000	0.75	f3	0.75	False	0.8557	consistent	False	TN
5203	5	0.01	5000	0.5	f1	0.5	True	1.5617	possible_overexpansion	False	FN
5203	5	0.01	5000	0.5	f2	0.5	True	0.6664	consistent	False	FN
5203	5	0.01	5000	0.5	f3	0.5	True	0.5705	possible_collapse	True	TP
5203	5	0.01	5000	0.25	f1	0.25	True	0.7809	consistent	False	FN
5203	5	0.01	5000	0.25	f2	0.25	True	0.3333	possible_collapse	True	TP
5203	5	0.01	5000	0.25	f3	0.25	True	0.2852	possible_collapse	True	TP
5203	5	0.01	5000	0	f1	0.0	True	0.0	reads_only	True	TP
5203	5	0.01	5000	0	f2	0.0	True	0.0	reads_only	True	TP
5203	5	0.01	5000	0	f3	0.0	True	0.0	reads_only	True	TP
5203	20	0	5000	1	f1	1.0	False	0.997	consistent	False	TN
5203	20	0	5000	1	f2	1.0	False	1.0078	consistent	False	TN
5203	20	0	5000	1	f3	1.0	False	0.9797	consistent	False	TN
5203	20	0	5000	0.75	f1	0.75	False	0.7478	consistent	False	TN
5203	20	0	5000	0.75	f2	0.75	False	0.7558	consistent	False	TN
5203	20	0	5000	0.75	f3	0.75	False	0.7347	consistent	False	TN
5203	20	0	5000	0.5	f1	0.5	True	0.4985	possible_collapse	True	TP
5203	20	0	5000	0.5	f2	0.5	True	0.5039	possible_collapse	True	TP
5203	20	0	5000	0.5	f3	0.5	True	0.4898	possible_collapse	True	TP
5203	20	0	5000	0.25	f1	0.25	True	0.2493	possible_collapse	True	TP
5203	20	0	5000	0.25	f2	0.25	True	0.252	possible_collapse	True	TP
5203	20	0	5000	0.25	f3	0.25	True	0.2449	possible_collapse	True	TP
5203	20	0	5000	0	f1	0.0	True	0.0	reads_only	True	TP
5203	20	0	5000	0	f2	0.0	True	0.0	reads_only	True	TP
5203	20	0	5000	0	f3	0.0	True	0.0	reads_only	True	TP
5203	20	0.001	5000	1	f1	1.0	False	1.0173	consistent	False	TN
5203	20	0.001	5000	1	f2	1.0	False	1.0318	consistent	False	TN
5203	20	0.001	5000	1	f3	1.0	False	1.0005	consistent	False	TN
5203	20	0.001	5000	0.75	f1	0.75	False	0.763	consistent	False	TN
5203	20	0.001	5000	0.75	f2	0.75	False	0.7739	consistent	False	TN
5203	20	0.001	5000	0.75	f3	0.75	False	0.7504	consistent	False	TN
5203	20	0.001	5000	0.5	f1	0.5	True	0.5087	possible_collapse	True	TP
5203	20	0.001	5000	0.5	f2	0.5	True	0.5159	possible_collapse	True	TP
5203	20	0.001	5000	0.5	f3	0.5	True	0.5002	possible_collapse	True	TP
5203	20	0.001	5000	0.25	f1	0.25	True	0.2543	possible_collapse	True	TP
5203	20	0.001	5000	0.25	f2	0.25	True	0.258	possible_collapse	True	TP
5203	20	0.001	5000	0.25	f3	0.25	True	0.2501	possible_collapse	True	TP
5203	20	0.001	5000	0	f1	0.0	True	0.0	reads_only	True	TP
5203	20	0.001	5000	0	f2	0.0	True	0.0	reads_only	True	TP
5203	20	0.001	5000	0	f3	0.0	True	0.0	reads_only	True	TP
5203	20	0.01	5000	1	f1	1.0	False	1.2533	consistent	False	TN
5203	20	0.01	5000	1	f2	1.0	False	1.2446	consistent	False	TN
5203	20	0.01	5000	1	f3	1.0	False	1.2115	consistent	False	TN
5203	20	0.01	5000	0.75	f1	0.75	False	0.94	consistent	False	TN
5203	20	0.01	5000	0.75	f2	0.75	False	0.9335	consistent	False	TN
5203	20	0.01	5000	0.75	f3	0.75	False	0.9086	consistent	False	TN
5203	20	0.01	5000	0.5	f1	0.5	True	0.6266	consistent	False	FN
5203	20	0.01	5000	0.5	f2	0.5	True	0.6223	consistent	False	FN
5203	20	0.01	5000	0.5	f3	0.5	True	0.6058	consistent	False	FN
5203	20	0.01	5000	0.25	f1	0.25	True	0.3133	possible_collapse	True	TP
5203	20	0.01	5000	0.25	f2	0.25	True	0.3112	possible_collapse	True	TP
5203	20	0.01	5000	0.25	f3	0.25	True	0.3029	possible_collapse	True	TP
5203	20	0.01	5000	0	f1	0.0	True	0.0	reads_only	True	TP
5203	20	0.01	5000	0	f2	0.0	True	0.0	reads_only	True	TP
5203	20	0.01	5000	0	f3	0.0	True	0.0	reads_only	True	TP
